order_id,product_name,category,brand,color,size,gender,material,season,unit_price,discount,quantity,total_sales,order_date,shipping_date,region,payment_method,order_status,customer_rating,return_reason
ORD-77580,sweters,Sweater,Mango,Yellow,XS,Women,Silk,Spring,367,6%,13,$4482.05,10-04-2022,04-18-2022,Alexa,Installment,Pending,4.0,
ORD-69867,blazer,Blazer,Levi's,White,M,Men,Linen,Summer,61.95,2%,17,,17/05/2023,2023/05/22,BEIRUT,Debit Card,Cancelled,3.1,
ORD-11478,Hoodie Pink,Hoodie,Zara,Pink,M,Unisex,Wool,Spring,417.77,33%,7,$1959.34,06/10/2024,,Doha,Online,Returned,3.8,
ORD-10514,Sweater Pink,Sweater,Adidas,Pink,XXL,UNISEX,Wool,Winter,247.77,28%,7.0,1231.42,"April 10, 2022",,Kuwait City,Debit Card,Delivered,2.7,
ORD-30846,Jeans,denim pants,Uniqlo,Purple,L,Men,Denim,Summer,-32.52,23%,14,350.57,2023-01-04,05-01-2023,Doha,Credit Card,Returned,2.2/5,
ORD-30838,Coat,Coat,Uniqlo,Black,XL,UNISEX,Cotton,Spring,310.44 USD,28%,10,2235.17,03-25-2024,"April 08, 2024",الكويت,Installment,Processing,2.7,
ORD-96509,Jeans Blue,Jeans,Forever21,Blue,  XL  ,Men,Cotton,Autumn,403.79,7%,3,,,,tunis,Cash,Returned,4.2,
ORD-59117,T-Shirt,  T-Shirt  ,Uniqlo,Pink,XXL,Kids,Cotton,Autumn,,10%,3,$995.09,2023/07/12,19/07/2023,Doha,Installment,Processing,3.3,Wrong size
ORD-50098,Hoodie Blue,hoodi,H&M,Blue,XS,Women,Polyester,Summer,353.06,0.48,,1285.14,27/06/2024,"July 09, 2024",تونس,Installment,Cancelled,,
ORD-67332,Shorts White,Shorts,Forever21,White,  S  ,Kids,,Autumn,336,,8,2470.97,2023-07-06,09-07-2023,الدوحة,Debit Card,Pending,1.5,
ORD-34741,Shorts,Shortz,Mango,Yellow,XS,child,Silk,Autumn,106.83,49%,17,926.22,05/08/2023,2023/08/06,Cairo,Credit Card,Delivered,4.1,
ORD-63948,Jeans,Jeans ,Adidas,Grey,xsmall,UNISEX,,Spring,433,,6,1739.94,2023/10/15,,Alexandria,Credit Card,Returned,4.5,
ORD-47817,Hoodie Yellow,Hoody,Adidas,Yellow,XXL,Unisex,Cotton,Summer,462.53,47%,14,3431.97,07-04-2023,04-13-2023,Kuwait,Cash,Cancelled,3.8,
ORD-46169,Hoodie Blue,Hoodie,Levi's,Blue,XS,UNISEX,,Summer,447.47,17%,17,,08/02/2024,,الاسكندرية,Cash,Returned,1.8,Wrong size
ORD-31226,Blazer,Blazer,Zara,Blue,LARGE,childrens,Polyester,Spring,333.23,43%,12,2279.29,22/11/2024,12-05-2024,Al Cairo,Online,Delivered,2.2,Late delivery
ORD-52638,Jeans,Jeans,H&M,Brown,xs,Women,Wool,Summer,$377.55,19%,5,$1529.08,2024-11-02,2024/11/15,تونس,Installment,Pending,3.4,Late delivery
ORD-37856,Sweater White,Sweater,Uniqlo,White,S,M,Silk,Summer,120.91,4%,18,2089.32 USD,2024-02-29,,Doha,Cash,Returned,4.2,Wrong size
ORD-51303,Coat Purple,Coat,H&M,Purple,S,Kids,Nylon,Autumn,,21%,7,617.76,20-09-2023,"October 02, 2023",Riyadh,online,Cancelled,1.3,Late delivery
ORD-50371,Jacket Green,Jacket,Gucci,Green,S,M,Polyester,Summer,70.50,1%,2,139.59,16-05-2023,2023/05/22,doha,Installment,Processing,1.1,
ORD-12282,Jeans Black,Jeans,Mango,Black,2xl,Unisex,Denim,Summer,,49%,3,430.05,"July 11, 2022","July 16, 2022",Casa,Credit Card,Processing,2.0,
ORD-49833,Dress Black,Dress,Nike,Black,xlarge,Kids,Denim,Summer,18.94,0.05,17,-305.88,11-30-2023,2023-12-14,RIYADH,Cash,Returned,4.3,Wrong size
ORD-60973,Dress Pink,Dresses,Uniqlo,Pink,  L  ,Unisex,Polyester,Spring,225.34,8%,8,1658.50,"March 07, 2024",03-19-2024,Alexandria,Cash,Cancelled,3.3,
ORD-64375,Skirt Black,Skrt,levi's,Black,Lg,Men,Silk,Autumn,295.57,0.45,18,EGP 2926.14,N/A,09-07-2022,Riyadh,Installment,Pending,,Defective
ORD-61317,Skirt Black,Skirt,Adidas,Black,L,Women,Cotton,Spring,EGP 296.24,14%,7,1783.36,2022/04/29,05-05-2022,Beirut,Cash,Cancelled,1.7,Changed mind
ORD-91818,Sweater Black,sweater,Nike,Black,2XL,Women,Denim,Spring,130.60,15%,9.0,999.09 USD,"May 08, 2022",21/05/2022,beirut,Cash,Pending,2.5,Wrong size
ORD-86827,Coatt,COAT,Mango,Purple,sm,Men,Nylon,N/A,213.51,9%,7,EGP 1360.06,10-01-2022,2022-10-15,بيروت,Online,Delivered,3.3,Defective
ORD-15895,sweater,Sweater,Zara,Red,xs,Unisex,Silk,Spring,324.02,,1,226.81,07-29-2024,"August 09, 2024",Cairo,Cash,Pending,3.9,
ORD-73184,Sweater Grey,Sweater,Zara,Grey,L,Unisex,Nylon,Winter,266.71,3%,13,3363.21,2024/05/06,10-05-2024,Amman,Installment,Returned,3.8,Late delivery
ORD-30027,Jeans,Jeans ,Zara,Yellow,SMALL,Unisex,Linen,Summer,184.90 USD,7%,18,3095.23,"October 05, 2023",N/A,الدوحة,Online,cancelled,2.2,
ORD-87969,Skrt,skirts,mango,White,XL,Men,Leather,Autumn,$164.11,36%,6,630.18,22-09-2023,03-10-2023,Dooha,Debit Card,Returned,3.3,
ORD-98340,blazer,Blazer,Forever21,Green,X-L,men,Denim,Autumn,147.34,12%,20,2593.18,2023/02/14,,Cairo,Online,Pending,1.9,Wrong size
ORD-64499,Jeans Blue,Jeans,Puma,Blue,medium,Unisex,,Spring,31.30,46%,13,219.73,2022/06/03,"June 10, 2022",Doha,Installment,Pending,3.9,
ORD-24247,Blazer White,Blazer,Mango,White,  XL  ,F,,Spring,$431.67,19%,4,1398.61,"September 13, 2023",14-09-2023,Beirut,Cash,Returned,2.5,Changed mind
ORD-76191,Sweater,sweters,Forever21,Brown,XXL,Kids,Leather,Spring,,15%,15,$6077.41,2023/04/08,2023-04-13,Dubai,Online,Processing,2.3,Late delivery
ORD-50095,Jeans,Jeans,Gucci,Red,XS,male,Wool,Winter,,42%,6,1163.26,07-05-2024,2024-07-19,Alex,Installment,Returned,3.1,
ORD-45805,Dress Yellow,Dress,Nike,Yellow,M,Women,Leather,Autumn,$163.74,0.41,,96.61,2022-02-09,20/02/2022,Cairo,Online,Delivered,1.5,
ORD-24354,Skirt Grey,skirts,Puma,Grey,med,Men,Nylon,Summer,378.59 USD,9%,11,$3789.69,2022-04-05,10/04/2022,Beirut,Installment,Returned,2.5,
ORD-15320,Skirt Red,Skirt,Adidas,Red,XLARGE,Kids,Silk,Summer,235.73,10%,19,EGP 4030.98,"March 09, 2024","March 11, 2024",Casablanca,Cash,Returned,,
ORD-61752,Jeans,Jean,Puma,Brown,XS,uni,Linen,Spring,474.65,17%,,7879.19,01-11-2022,11-09-2022,Dubai,Cash,Cancelled,1.7,Defective
ORD-35265,Jacket Purple,jacket,Adidas,Purple,XXL,Women,Wool,Autumn,EGP 61.53,47%,19.0,,"February 02, 2022",15-02-2022,Riyadh,Debit Card,Processing,4.1,
ORD-48311,T-Shirt Pink,T-Shirt,Levi's,Pink,M,F,Cotton,Summer,409.42 USD,42%,15,3561.95,"January 25, 2024",2024/01/26,Amman,Debit Card,Processing,3.5,
ORD-81013,Jeans Grey,Jeans,FOREVER21,,XS,Men,,Spring,72.64,3%,8,563.69,"December 08, 2022",09-12-2022,kuwait,Credit Card,Returned,,
ORD-93321,Dress Red,Dress,Gucci,Red,S,Men,,Spring,255.28,34%,9,1516.36,15-01-2023,2023-01-19,riyadh,Cash,Processing,4.0,
ORD-15741,Blazer,Blaizer,Adidas,Blue,XXL,Unisex,Linen,N/A,84.82,37%,3,160.31,"February 13, 2024","February 27, 2024",Alexandria,Cash,Pending,4.2,
ORD-20612,Jeans Grey,jeans,Forever21,Grey,XL,Kids,Linen,Winter,$319.28,49%,18,,02/03/2024,07-03-2024,Riyadh,Installment,Processing,7,Late delivery
ORD-50153,Skirt Pink,Skirt,Puma,Pink,XXL,uni,Linen,Spring,296.80 USD,20%,6,1424.64,"February 14, 2024",19/02/2024,DOHA,Online,Pending,1.6,
ORD-97743,Jacket Black,jacket,Gucci,Black,s,Men,Wool,Autumn,-330.50,23%,17,4326,"August 15, 2023",08-17-2023,Alexandria,Installment,Processing,2.9,
ORD-37446,Jacket,jacket,Levi's,,double xl,Men,Nylon,Spring,64.53,25%,4,193.59,2022-10-31,,Alexandria,Installment,processing,1.9,
ORD-59231,Coat Yellow,Coat,Levi's,Yellow,xxl,Men,Linen,Spring,175.99,28%,15,1874.29,2023/05/07,10/05/2023,Casablanca,Installment,Cancelled,3.9/5,Late delivery
ORD-79339,Sweater Black,Sweter,Uniqlo,Black,X-L,Kids,Silk,Autumn,300.85,36%,6,1155.26,08-14-2022,08-17-2022,Riyadh,Cash,Cancelled,2.5,
ORD-74067,Shorts Yellow,shorts,Gucci,Yellow,M,Unisex,Leather,Spring,216.66,47%,10,1148.30,03-18-2023,2023/03/21,Dubai,Credit Card,Processing,4.6,
ORD-69092,Jacket,Jacket,Adidas,Red,medium,childrens,Linen,Autumn,11.42,41%,10,67.38,"June 24, 2023",2023/06/28,Riyadh,Online,Delivered,1.5,
ORD-16166,Shorts,  Shorts  ,Nike,Pink,X-L,MEN,Wool,Summer,138.36,17%,-5,574.19,2023/05/08,22-05-2023,Tunis,Debit Card,Cancelled,2.5,
ORD-55112,jackets,jacket,Uniqlo,Brown,XL,Kids,Nylon,Autumn,211.11,43%,16,1925.32,07-05-2023,"May 19, 2023",TUNIS,Credit Card,Pending,1.9,
ORD-84979,Coat Yellow,Kot,Puma,Yellow,XL,Kids,Cotton,Autumn,$353.28,27%,4,$1031.58,,15/11/2024,alexandria,Debit Card,Processing,4.6,Late delivery
ORD-77289,Blazer Blue,Blazer,Nike,Blue,extra large,Child,Polyester,Winter,434.87,42%,16,4035.59,2024-11-16,21-11-2024,Riyadh,Debit Card,Cancelled,,Late delivery
ORD-69538,Skirt Black,Skirt,zara,Black,small,Women,Nylon,Winter,447.30,19%,13,$4710.07,,27-11-2022,Cario,Installment,Cancelled,1.8,Late delivery
ORD-87230,Blazer,Blazer,Levi's,Pink,XX-L,Kids,Leather,N/A,99.05,48%,8,412.05,19-10-2023,27-10-2023,DUBAI,Debit Card,Cancelled,,
ORD-49626,Jacket Pink,Jacket,Levi's,Pink,lg,Men,Wool,Spring,45.87,40%,17,467.87,13/11/2024,,Cairo,Online,Processing,4.9,Changed mind
ORD-65013,Jacket White,jacket,Zara,White,X-S,Child,Denim,Autumn,43.94,20%,10,351.52,2024-07-13,27/07/2024,DUBAI,Cash,Returned,4.5,
ORD-78007,Dress Yellow,drss,Forever21,Yellow,M,Women,Cotton,Summer,393.88,17%,5,$1634.60,,2023/05/30,DOHA,Installment,Delivered,3.2/5,
ORD-65529,jackets,Jackt,Levi's,Green,S,Kids,Nylon,Autumn,62.79 USD,3%,19,1157.22,2023/09/03,2023/09/10,Doha,Online,Delivered,1.7,
ORD-87620,Skirt,Skirt,Uniqlo,Red,XL,  Men  ,,Spring,30.20,45%,5,83.05,10-03-2023,2023-10-12,Doha,Online,Returned,,
ORD-65512,Skirt Green,Skirt,adidas,Green,xl,Kids,Linen,Summer,165.60,35%,11,1184.04,04-05-2024,05/05/2024,Riyadh,Installment,Cancelled,1.1,Changed mind
ORD-63253,skirt,Skirt,Mango,Pink,X-S,Kids,Linen,Autumn,190.07,0.43,7,758.38,2022/05/10,2022-05-14,Doha,debit card,Returned,4.1,Changed mind
ORD-85017,Jacket Brown,Jacket,Adidas,Brown,L,Women,Silk,Autumn,300.83,49%,,2915.04,12/08/2022,2022-08-14,Alexandria,Debit Card,Returned,3.5,
ORD-62579,Hoodie Blue,Hoodie,Zara,Blue,Med,Female,Polyester,Autumn,442.30,49%,6,1353.44,2024-05-01,2024/05/05,Aman,Credit Card,Cancelled,4.9,Defective
ORD-33947,Dresses,Dress,Mango,Black,M,women,Cotton,Winter,249.70,11%,6,$1333.40,"April 02, 2023",2023/04/13,الرياض,Installment,Pending,4.1,
ORD-77725,T-Shirt Pink,t-shirt,Adidas,Pink,S,MALE,Silk,Autumn,62.09,43%,2,,,"November 06, 2022",Bayrut,Installment,Returned,1.9,Defective
ORD-74360,T-Shirt Black,T-Shirt,H&M,Black,Med,Men,Linen,Autumn,$221.23,47%,17,1993.28,07-09-2023,13/07/2023,Riyadh,Online,Pending,1.1,
ORD-72940,Coat White,Coat,Adidas,White,L,Unisex,Cotton,Spring,353.95,38%,14,,11/07/2023,,Cairo,Online,Processing,,
ORD-74197,jacket,Jacket,Puma,Purple,XXL,Men,Linen,Autumn,-115.63,0.45,14.0,890.35,N/A,11/12/2022,Doha,Debit Card,Returned,1.4,Defective
ORD-58773,Sweater White,Sweater,forever21,White,XXL,Women,Wool,Autumn,380.70 USD,16%,14,4477.03 USD,11-08-2024,,Casablanca,Online,Returned,1.5,
ORD-97693,Coat Green,Kot,Adidas,Green,xl,Women,Leather,Spring,68.75,36%,18,792.00,12-05-2023,,Alexa,Installment,Pending,1.8,Late delivery
ORD-96546,hoodie,Hoodie,Mango,Grey,XXL,Men,Polyester,Autumn,161.52,2%,12,1899.48,"May 27, 2024",01-06-2024,Kuwait,Credit Card,Cancelled,4.3,
ORD-85858,jackets,jackets,Forever21,Green,M,Kids,Silk,Summer,101.38 USD,45%,NULL,,2022-04-29,"May 05, 2022",Dubai,Online,pending,4.1,
ORD-33943,Skirt Black,Skirt,H&M,Black,XS,WOMEN,Leather,Winter,390.11,40%,6,$1404.40,"March 31, 2022",05-04-2022,Riyadh,Cash,Pending,,
ORD-17152,Dress,Dress,Forever21,Grey,XXL,FEMALE,Polyester,Summer,$441.84,19%,1,357.89 USD,2023/08/04,2023/08/16,Alex,Cash,Returned,3.5,
ORD-79333,Skirt Pink,Skirt,Forever21,Pink,XS,Women,Leather,Spring,217.47,23%,,EGP 3181.59,30/09/2023,"October 13, 2023",Beirut,cash,Delivered,4.3,
ORD-24942,Shorts Green,Shorts,Adidas,Green,S,FEMALE,Wool,Spring,118.13,14%,12,1219.10,2022-11-21,N/A,Casablanca,Online,Pending,,Wrong size
ORD-63620,Hoodie Yellow,Huddie,Adidas,Yellow,sm,Men,Polyester,Autumn,243.54,27%,13,2311.19,2022-08-26,09-09-2022,Tunis,Installment,Delivered,3.5,Defective
ORD-56525,Skirt Red,Skirt,Forever21,Red,S,Women,Silk,Winter,$257.74,16%,7,1515.51,04-09-2023,06-09-2023,الكويت,debit card,Cancelled,4.3,Defective
ORD-26320,Jackt,jacket,Uniqlo,Green,XS,Men,Silk,Summer,$279.08,23%,20,4297.83,11-05-2024,2024/05/13,amman,Online,Processing,2.7,Defective
ORD-98570,Shorts Black,Shorts,Adidas,Black,XL,Men,Silk,Winter,$363.74,48%,8,EGP 1513.16,28/11/2023,2023/12/08,amman,Installment,Cancelled,1.7,Changed mind
ORD-93776,Hoodie Brown,HOODIE,Nike,Brown,S,Unisex,Polyester,N/A,76.70,,2,87,09-21-2023,2023/09/27,Amman,Debit Card,Delivered,1.2,Late delivery
ORD-13688,Shorts Blue,Short,H&M,Blue,XL,Unisex,Silk,Summer,21.91,40%,19.0,$249.77,17/01/2023,2023/01/19,Beirut,credit card,Delivered,1.1,Wrong size
ORD-66021,Jeans Grey,Jeans,Puma,,m,unisex,Leather,Autumn,498.05,44%,17,,26-07-2024,07-30-2024,Cairo,credit card,Delivered,1.5,Wrong size
ORD-47773,Sweater,sweters,Puma,Pink,XXL,Kids,Wool,Spring,121.04,9%,2,220.29,08-24-2022,02-09-2022,amman,Debit Card,Returned,5.0,Wrong size
ORD-77001,COAT,Coat,Adidas,,M,Unisex,Silk,Autumn,196.88,39%,10,1200.97,01-08-2022,,  Casablanca  ,Online,Delivered,2.6,Late delivery
ORD-21808,Blazer Grey,blazer,Uniqlo,Grey,X-S,male,Cotton,Summer,364.18,34%,-14,,03-11-2024,,Kuwait City,Cash,returned,2.9,
ORD-67708,Dress Pink,dress,adidas,Pink,M,Men,Nylon,Summer,217.71,46%,16,1881.01,25/03/2022,2022/04/07,Kuwait,Online,Returned,2.2,
ORD-69277,Hoodie Purple,Huddie,Zara,Purple,S,Men,Leather,Summer,$185.95,48%,20,1933.88,2022/07/20,2022-07-29,الكويت,Online,Cancelled,2.6,Changed mind
ORD-59666,Blazer Grey,blazer,Uniqlo,Grey,XS,Unisex,Cotton,Summer,398.29,22%,6,1864.00,06/06/2024,19-06-2024,القاهرة,Debit Card,Delivered,2.9/5,Changed mind
ORD-36793,shorts,Shorts,Nike,Pink,XS,Women,Linen,N/A,455.07,9%,19,$7868.16,30-06-2024,2024/07/05,Riyadh,Installment,Processing,4.3,
ORD-22118,Dress,Dress,Uniqlo,Yellow,M,F,Wool,Spring,-331.91,0.27,NULL,726.88,29-10-2022,04-11-2022,Alexandria,Cash,Processing,1.0,
ORD-25474,Sweater Blue,Sweater,Adidas,Blue,S,Women,Leather,Summer,248.59,10%,4,894.92,"June 02, 2023",10-06-2023,Doha,Online,Processing,1.7,Changed mind
ORD-88669,Sweater,Sweater,Forever21,Blue,S,Kids,Denim,Summer,456,39%,11,3061.64,2023/07/12,14/07/2023,Doha,Credit Card,Returned,1.4,Wrong size
ORD-12928,Jeans,Jeans,H&M,Brown,sm,Kids,Nylon,Winter,360.97,45%,4,794.13,2023-05-25,08/06/2023,dubai,Credit Card,Cancelled,3.6,Changed mind
ORD-87110,skirt,Skirt,Puma,Red,L,Women,Linen,Winter,50.79 USD,12%,7,312.87,14-05-2024,,AMMAN,Cash,Processing,,Changed mind
ORD-70075,Shorts,Short,Adidas,Black,L,Men,Denim,Winter,246,19%,5,,N/A,"October 01, 2022",Dubai,Debit Card,delivered,1.8,
ORD-85390,Coat Black,Coat,Uniqlo,Black,M,  Unisex  ,Leather,Winter,174.91,17%,2.0,290.35,,11-19-2024,Kuwait,Installment,Delivered,2.0,
ORD-52512,Jacket Grey,  Jacket  ,Gucci,Grey,xl,kids,Cotton,Spring,EGP 409.97,43%,19,,25-08-2023,,Amman,Cash,Cancelled,4.5,
ORD-25765,Shorts,Shorts,Nike,Red,m,Men,Denim,Winter,494.95,32%,3,1009.70,06-18-2024,2024/06/29,  Amman  ,Installment,Processing,1.8,
ORD-12101,Skirt Purple,Skirt,Mango,Purple,XL,Unisex,Denim,Autumn,82.65,3%,2,$160.34,07-01-2023,07-12-2023,Amman,Online,Pending,3.2,
ORD-35382,Jacket Brown,jacket,Gucci,Brown,S,both,Denim,Winter,91,31%,5,$314.40,2022-12-23,N/A,Amman,credit card,Pending,3.4,Late delivery
ORD-92076,Jacket Red,Jacket,GUCCI,Red,XXL,uni,Leather,Autumn,437.12,16%,,6609.25,2022/10/10,13/10/2022,Cairo,Cash,Delivered,2.2,
ORD-16035,Blazer Black,Blazr,Nike,Black,XXL,Kids,Nylon,Winter,109.39,48%,20,1137.66,,,Riyadh,Online,Delivered,4.8,Late delivery
ORD-57844,Jacket Purple,jackets,H&M,Purple,med,Woman,Linen,Winter,40.32,27%,13,382.64,"October 17, 2023",,doha,Cash,Cancelled,4.9,Late delivery
ORD-48394,Shorts Purple,Shorts,Mango,Purple,xl,Women,Silk,Spring,$222.76,47%,,2007.07,"July 18, 2022",2022-07-20,Beirut,Online,Delivered,3.8,
ORD-48204,Skirt Green,Skirt,Levi's,Green,XL,Unisex,Silk,Summer,480.88,46%,12,3116.10,29/12/2024,,Beirut,Installment,Cancelled,2.1,Late delivery
ORD-42294,Hoodie Red,Hoody,Gucci,Red,sm,Women,Cotton,Winter,244.52,37%,9,1386.43,"February 22, 2024",02-24-2024,cairo,Installment,Pending,2.1,Changed mind
ORD-59958,blazer,Blazer,Puma,Green,L,Kids,Wool,Autumn,376,45%,5,1034.30,02-06-2024,"June 16, 2024",Cairo,Online,Delivered,7,
ORD-86613,Coat Pink,Coat,LEVI'S,Pink,X-S,Men,Cotton,Autumn,193.55,28%,18,2508.41 USD,06-05-2023,"June 19, 2023",Riyad,Cash,Returned,2.3,Defective
ORD-40801,T-Shirt Grey,T-Shirt,Levi's,Grey,xxl,Unisex,,Winter,36.96,34%,8,,N/A,N/A,  Doha  ,Installment,Processing,4.7/5,
ORD-88531,Sweater Purple,Sweater,zara,Purple,XS,Unisex,Leather,Autumn,408.84 USD,3%,20,7931.50,20-06-2024,06-26-2024,Amman,Credit Card,Delivered,4.8,
ORD-47768,Jackt,Jackt,Zara,Yellow,LARGE,Women,Linen,Summer,EGP 294.52,22%,15.0,3445.88,"February 17, 2024",2024/03/01,Beirut,Credit Card,Processing,1.2,Defective
ORD-26505,Coat,Coat,Uniqlo,Red,L,UNISEX,Silk,Spring,324.44,30%,1,227.11,2023/11/15,2023-11-19,بيروت,Cash,Returned,1.2,
ORD-44309,Hoodie,Hoodie,Uniqlo,Yellow,xl,Kids,Polyester,Summer,351.11,47%,4,744.35,07-24-2023,,Casa,Installment,returned,4.2,
ORD-96607,Hoodie Pink,hoodie,Uniqlo,Pink,med,Unisex,Wool,Spring,478.17,25%,19,6813.92,22/01/2022,,Amman,Credit Card,Delivered,3.0,
ORD-39609,Hoodie Green,Hoodie,Forever21,Green,XL,Women,Wool,Winter,,32%,14,356.90,2022-02-22,08-03-2022,كازابلانكا,Online,Processing,1.5,
ORD-28353,Coat,COAT,H&M,Red,S,Child,Cotton,Summer,$182.71,35%,13,1544,2022/03/30,2022/04/05,Amman,Debit Card,Pending,1.3,
ORD-89478,Blazer White,Blazer,Adidas,White,S,uni,Polyester,Winter,EGP 478.86,5%,11,5004.09,10-24-2023,2023-11-01,الكويت,Cash,Processing,3.9,Changed mind
ORD-94784,Dress Brown,Dres,Forever21,Brown,XXL,unisex,Denim,Winter,105.73,,12,863,20-01-2024,28-01-2024,Casablanca,Online,Returned,3.7,
ORD-66235,Skirt Green,Skirt,Mango,Green,L,men,Silk,Spring,216.25,0%,17,3676.25 USD,2023-07-19,07-29-2023,beirut,Credit Card,Delivered,4.2,Changed mind
ORD-81671,T-Shirt Grey,T-Shirt,Nike,Grey,X-L,male,Linen,Autumn,286.09,46%,20,3089.77,2022/06/11,"June 25, 2022",Riyadh,Cash,Processing,4.4,
ORD-92781,Sweater,sweater,LEVI'S,,MEDIUM,Women,Linen,Autumn,87.27 USD,2%,18,1539.44,2024-09-12,20-09-2024,Tunis City,Online,Cancelled,,
ORD-64702,Jacket Grey,Jacket,forever21,Grey,XL,Unisex,Nylon,Summer,132.43,36%,13,1101.82,"August 21, 2022",2022/08/31,الكويت,Debit Card,Cancelled,3.2,
ORD-27326,Dress Brown,Dress,Uniqlo,Brown,XXL,Women,Wool,Spring,291.87,5%,14,,18-03-2024,2024-03-21,عمان,Online,Processing,2.2,
ORD-18997,Blazer,Blazer,adidas,Green,MEDIUM,Woman,Cotton,Autumn,272,11%,4,967.64,2024-05-12,05-14-2024,Riyadh,Online,Processing,3.1,
ORD-42757,SHORTS,Short,Adidas,Yellow,Lg,male,Silk,Summer,$121.29,37%,18,1375.43,31/01/2022,02-14-2022,Alexandria,Installment,Delivered,3.3,
ORD-79142,Sweater Yellow,Sweater,H&M,Yellow,XL,Kids,Linen,Spring,150.33,17%,16,$1996.38,2023/02/14,"February 17, 2023",Doha,Cash,Pending,3.9,Wrong size
ORD-12625,Jeans Red,Jeans,Adidas,,medium,Women,Denim,Summer,190.43,,15,$2542.24,"January 24, 2023",2023/02/03,Casablanca,Debit Card,Returned,3.0,Changed mind
ORD-52519,Skirt,Skirt,Levi's,Green,L,Kids,Silk,Autumn,16.71 USD,35%,5,54.31,"September 09, 2023",2023/09/11,Doha,debit card,Returned,1.5,Late delivery
ORD-91691,Shorts Yellow,Shorts,Gucci,Yellow,L,Unisex,Silk,Winter,$349.64,18%,12,3440.46,"March 17, 2023",03-18-2023,Kuwait,Credit Card,Processing,4.5,Wrong size
ORD-98278,Dress,Dress,Zara,Purple,S,Women,Wool,Spring,203.76,19%,10,1650.46,2022/05/09,,Tunis,Debit Card,Returned,3.6,Defective
ORD-54969,Blazer Green,blazer,Zara,Green,2XL,KIDS,Nylon,Winter,357.00,1%,,4241.16,2024/01/26,2024-02-02,Aman,Installment,Returned,3.8,
ORD-59250,Coatt,  Coat  ,Gucci,White,  L  ,unisex,Wool,Spring,444.29,18%,19,,,2024/02/26,Dooha,Debit Card,Delivered,1.3,
ORD-71662,Blazer Blue,Blazer,Forever21,Blue,XL,MALE,Silk,Autumn,367.32,16%,9,2776.94,2022-05-21,"May 31, 2022",Cairo,Debit Card,Returned,,Wrong size
ORD-84472,t_shirt,T-Shirt,ADIDAS,Purple,L,Women,Nylon,Winter,$198.80,5%,5,944.30 USD,2023-09-05,16/09/2023,Amman,Cash,Delivered,1.5,
ORD-11580,Blazer Grey,blazer,Puma,Grey,xsmall,Unisex,Wool,Winter,230.35,24%,3,525.20,2023/06/20,2023-06-29,Casablanca,Credit Card,Processing,3.5,Late delivery
ORD-93381,Jacket Blue,Jacket,Nike,Blue,xsmall,Unisex,Wool,Spring,19.85,48%,5,52,"March 22, 2023",03-23-2023,Amman,Credit Card,Cancelled,2.6,
ORD-10027,Skirt,Skirt,Levi's,Blue,med,Children,,Winter,274.63,24%,14,2922.06 USD,19-01-2022,25-01-2022,amman,Online,Pending,3.3,
ORD-46630,Kot,Coat,Mango,Red,S,Men,Denim,N/A,424.24,11%,15,5663.60,2022-12-22,26-12-2022,Alexandria,Cash,Returned,3.4,
ORD-11013,Dress Brown,Dress,Forever21,Brown,Med,Unisex,Wool,Spring,405.25,3%,3,1179.28,27-11-2023,2023/12/06,Cairo,Credit Card,Cancelled,1.6,Changed mind
ORD-41575,Coat Pink,Coat,Levi's,Pink,L,Unisex,Polyester,Autumn,$476.30,19%,5,1929.02,05-10-2023,N/A,riyadh,Installment,Returned,4.5,
ORD-62629,skirt,Skirt,Puma,Red,LARGE,uni,Wool,Spring,303.20,32%,13,$2680.29,30/11/2023,2023-12-03,Tunis,Credit Card,Delivered,3.9,
ORD-87941,Blazer Pink,Blazer,uniqlo,Pink,XS,Men,Leather,Autumn,436.53,27%,8,2549.34 USD,19-01-2023,2023/02/02,tunis,Online,Processing,1.5,Late delivery
ORD-12295,Jacket Blue,Jacket,H&M,Blue,XL,MEN,Cotton,Summer,118.86,7%,8,884.32,18-08-2024,30-08-2024,KUWAIT,Cash,Delivered,3.3,
ORD-18256,Skirt Green,skirt,H&M,Green,XL,Men,Linen,Spring,46.30,22%,18,650.05,2023/11/04,"November 05, 2023",كازابلانكا,Credit Card,Processing,2.7,
ORD-22550,Skirt White,Skirt,Levi's,White,XL,F,Linen,Winter,EGP 411.15,13%,-3,1073.10,"April 16, 2024",2024/04/25,AMMAN,Installment,Delivered,1.2,
ORD-91116,Coat,Coat,Zara,White,XXL,Men,Nylon,Autumn,341.80,35%,8,,02-18-2024,N/A,Doha,Credit Card,Cancelled,4.7,
ORD-37907,Jacket,Jacket,Uniqlo,White,L,unisex,Polyester,Summer,430.13,48%,,,2024/04/20,"April 22, 2024",كازابلانكا,Installment,Delivered,6,
ORD-34692,Hoodie Yellow,  Hoodie  ,Zara,Yellow,XL,Men,Leather,Autumn,157.50,30%,5,551.25,2023/11/20,"November 30, 2023",Casablanca,Credit Card,Cancelled,3.5,
ORD-19514,Dress Yellow,Dress,Gucci,Yellow,S,Unisex,Silk,Spring,226.60,23%,4,697.93,31-12-2023,,Alexa,Debit Card,Cancelled,2.4,Changed mind
